bin1	bin2	affected allele	affected bin	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chrX:10485000-10487500	chrX:10505000-10507500	DGRP-57	chrX:10505000-10507500	8.0013361465571	-6.249764707519212	1.601738134933353	-3.90186421314072	9.545470217145788e-05	0.026239073272773812
chrX:10655000-10657500	chrX:10672500-10675000	DGRP-57	chrX:10672500-10675000	6.268613993384724	-5.897799718005053	1.6422408152912957	-3.5913123477928655	0.000329017033175615	0.04875059614917503
chrX:10665000-10667500	chrX:10672500-10675000	DGRP-57	chrX:10672500-10675000	8.0006648009536	-6.249667582929666	1.5992567077345103	-3.907857664566483	9.311813409283673e-05	0.025805839220007253
chrX:10672500-10675000	chrX:10677500-10680000	DGRP-57	chrX:10677500-10680000	18.374171969468946	-7.449250024203542	1.507388336160582	-4.941825437748362	7.739449648272689e-07	0.0007186661030203684
chrX:10672500-10675000	chrX:10680000-10682500	DGRP-57	chrX:10680000-10682500	10.59068486506495	-6.654411540602089	1.5571769738623231	-4.273381672281544	1.9253047710231867e-05	0.010006744168201161
chrX:10685000-10687500	chrX:10690000-10692500	DGRP-57	chrX:10690000-10692500	15.998644219493215	-7.249473767290872	1.5176676313901953	-4.776720289310181	1.7817734381404012e-06	0.001515864490084517
chrX:10830000-10832500	chrX:10917500-10920000	DGRP-57	chrX:10917500-10920000	11.455367577642397	-6.767635862454307	1.5481044565149533	-4.371562806355721	1.2336035284771355e-05	0.007188557071639485
chrX:10842500-10845000	chrX:10845000-10847500	DGRP-57	chrX:10845000-10847500	7.566980753457885	-6.169313986275119	1.6057594491557974	-3.8419913951112283	0.00012204011577107631	0.03015860796436969
chrX:10892500-10895000	chrX:10897500-10900000	DGRP-57	chrX:10897500-10900000	8.219185188710203	-6.2884686134078756	1.6057091496457847	-3.91631860277753	8.99114100213659e-05	0.0255024522144769
chrX:10917500-10920000	chrX:11040000-11042500	DGRP-57	chrX:11040000-11042500	21.403918191507486	-7.669393539091639	1.4989104634383246	-5.116645540987786	3.110173141877512e-07	0.00031505778080377346
chrX:11095000-11097500	chrX:11102500-11105000	DGRP-57	chrX:11102500-11105000	32.0026592038144	-8.249662755356416	1.4817669631734474	-5.567449511553698	2.5849494127959134e-08	3.149219743414742e-05
chrX:11155000-11157500	chrX:11157500-11160000	DGRP-57	chrX:11157500-11160000	6.702298040880441	-5.994247463719454	1.62898245125953	-3.6797495633453257	0.00023346311599526078	0.040703745704872944
chrX:11157500-11160000	chrX:11160000-11162500	DGRP-57	chrX:11160000-11162500	10.592027556271947	-6.654554270278897	1.5561552233965112	-4.276279236305531	1.9004282894723146e-05	0.009966119131811238
chrX:11277500-11280000	chrX:11282500-11285000	DGRP-57	chrX:11282500-11285000	6.700955349673446	-5.994019200814059	1.6281281617175978	-3.6815401525213187	0.0002318292695264046	0.040703745704872944
chrX:11277500-11280000	chrX:11287500-11290000	DGRP-57	chrX:11287500-11290000	8.212471732675231	-6.28752921648248	1.5937602361946077	-3.9450910329492843	7.976966813369784e-05	0.023695377642323188
chrX:11282500-11285000	chrX:11287500-11290000	DGRP-57	chrX:11287500-11290000	8.861319439910062	-6.397217909261289	1.5811089663542062	-4.046032275695892	5.209305374288595e-05	0.01882846553791229
chrX:11337500-11340000	chrX:11340000-11342500	DGRP-57	chrX:11340000-11342500	7.349131711304781	-6.1272391608941215	1.6105521975040913	-3.804433765257432	0.00014212893484252044	0.03250148197261073
chrX:1140000-1142500	chrX:1145000-1147500	DGRP-57	chrX:1145000-1147500	6.700955349673446	-5.994019200814059	1.6281281617175978	-3.6815401525213187	0.0002318292695264046	0.040703745704872944
chrX:1140000-1142500	chrX:1147500-1150000	DGRP-57	chrX:1147500-1150000	11.462081033677368	-6.768302476501496	1.5556709401433657	-4.350728873213863	1.3568574362243816e-05	0.007731345945323822
chrX:11425000-11427500	chrX:11432500-11435000	DGRP-57	chrX:11432500-11435000	6.485791689934331	-5.94688851796835	1.6352801862483581	-3.6366174848676156	0.0002762416795098054	0.04459868457790698
chrX:1145000-1147500	chrX:1147500-1150000	DGRP-57	chrX:1147500-1150000	7.350474402511775	-6.127446476901682	1.6105567464550907	-3.8045517429848235	0.00014206121513544025	0.03250148197261073
chrX:1147500-1150000	chrX:1150000-1152500	DGRP-57	chrX:1150000-1152500	9.942508503433618	-6.563289937056278	1.564662839579803	-4.194699184406321	2.732339575814041e-05	0.012630359404257338
chrX:1147500-1150000	chrX:1152500-1155000	DGRP-57	chrX:1152500-1155000	6.481763616313348	-5.946171514935166	1.6466800787337628	-3.6110059213855044	0.0003050116972829051	0.047124565102797
chrX:11770000-11772500	chrX:11785000-11787500	DGRP-57	chrX:11785000-11787500	7.566980753457885	-6.169313986275119	1.6057594491557974	-3.8419913951112283	0.00012204011577107631	0.03015860796436969
chrX:11782500-11785000	chrX:11785000-11787500	DGRP-57	chrX:11785000-11787500	6.699612658466452	-5.993790041636293	1.6307244277643633	-3.6755382697329564	0.0002373484566524497	0.040703745704872944
chrX:11807500-11810000	chrX:11810000-11812500	DGRP-57	chrX:11810000-11812500	6.26727130217773	-5.897554031454531	1.6452200584737924	-3.5846596940505733	0.0003375179992510613	0.04875059614917503
chrX:11810000-11812500	chrX:11812500-11815000	DGRP-57	chrX:11812500-11815000	7.355173821736256	-6.128198373618995	1.6346429030639986	-3.7489523627039336	0.00017757480815257915	0.035912638015838494
chrX:11840000-11842500	chrX:11847500-11850000	DGRP-57	chrX:11847500-11850000	8.215828460692716	-6.287992572712995	1.592334271885662	-3.9489149255493174	7.850624418066006e-05	0.02343044309821942
chrX:11845000-11847500	chrX:11847500-11850000	DGRP-57	chrX:11847500-11850000	11.244231991524265	-6.740657449133912	1.553163990003343	-4.339952183104248	1.4251372361416567e-05	0.008018310006975877
chrX:11845000-11847500	chrX:11850000-11852500	DGRP-57	chrX:11850000-11852500	7.349131711304781	-6.1272391608941215	1.6105521975040913	-3.804433765257432	0.00014212893484252044	0.03250148197261073
chrX:11847500-11850000	chrX:11850000-11852500	DGRP-57	chrX:11850000-11852500	11.027725640578154	-6.712614901175294	1.5547290276421681	-4.317546518929632	1.5777316370069168e-05	0.008652879659537649
chrX:11847500-11850000	chrX:11852500-11855000	DGRP-57	chrX:11852500-11855000	7.995965381729122	-6.248999016403917	1.5992333374997203	-3.907496717254376	9.325730816779789e-05	0.025805839220007253
chrX:11850000-11852500	chrX:11852500-11855000	DGRP-57	chrX:11852500-11855000	7.784158450007492	-6.210099254982169	1.603010189496451	-3.8740235687041578	0.00010705305270253501	0.02793155374336233
chrX:11927500-11930000	chrX:11930000-11932500	DGRP-57	chrX:11930000-11932500	6.700955349673446	-5.994019200814059	1.6281281617175978	-3.6815401525213187	0.0002318292695264046	0.040703745704872944
chrX:11930000-11932500	chrX:11932500-11935000	DGRP-57	chrX:11932500-11935000	7.349803056908279	-6.127342828254477	1.6102083651208712	-3.805310518179133	0.00014162640070548824	0.03250148197261073
chrX:11930000-11932500	chrX:11935000-11937500	DGRP-57	chrX:11935000-11937500	6.6975986216559615	-5.993437802273188	1.6415373397469712	-3.6511126839167876	0.00026110664038105785	0.04369557458529293
chrX:11930000-11932500	chrX:11940000-11942500	DGRP-57	chrX:11940000-11942500	7.351145748115272	-6.127550444857136	1.61163868149683	-3.802062158973558	0.00014349671217003335	0.03250148197261073
chrX:11932500-11935000	chrX:11935000-11937500	DGRP-57	chrX:11935000-11937500	7.779459030783013	-6.209411075633934	1.6052706678222273	-3.8681396228698697	0.0001096688667202857	0.028259001004491264
chrX:11932500-11935000	chrX:11940000-11942500	DGRP-57	chrX:11940000-11942500	7.353831130529262	-6.127975945748092	1.6235844641152493	-3.774349952952679	0.00016042543027267793	0.03496746261877165
chrX:11935000-11937500	chrX:11940000-11942500	DGRP-57	chrX:11940000-11942500	10.590013519461454	-6.654339620503735	1.5582095406261607	-4.270503707626968	1.9503197853916904e-05	0.010090839714997309
chrX:12285000-12287500	chrX:12287500-12290000	DGRP-57	chrX:12287500-12290000	7.781473067593503	-6.209707310076776	1.6004231713239265	-3.880040867528734	0.00010443891539114421	0.0277852441543922
chrX:12287500-12290000	chrX:12337500-12340000	DGRP-57	chrX:12337500-12340000	38.55075787918106	-7.064758889999085	1.4689155392291788	-4.809506538208694	1.5130334734204112e-06	0.0013141501133714366
chrX:12397500-12400000	chrX:12400000-12402500	DGRP-57	chrX:12400000-12402500	6.271299375798712	-5.898291646991634	1.648246325455945	-3.5785255855856515	0.0003455380463874886	0.04929684265567155
chrX:12440000-12442500	chrX:12442500-12445000	DGRP-57	chrX:12442500-12445000	8.430992120431831	-6.325327212699077	1.587161722447008	-3.9853073087895527	6.739284820509672e-05	0.021483178929554814
chrX:12440000-12442500	chrX:12460000-12462500	DGRP-57	chrX:12460000-12462500	7.5616099886299075	-6.1684949643644575	1.6197828556117493	-3.8082233942615598	0.00013996879816762805	0.03250148197261073
chrX:12482500-12485000	chrX:12485000-12487500	DGRP-57	chrX:12485000-12487500	7.347789020097787	-6.127030418151952	1.613440862830544	-3.7974930220888172	0.00014616688998827688	0.03273414666331088
chrX:12485000-12487500	chrX:12507500-12510000	DGRP-57	chrX:12507500-12510000	7.131954014755174	-6.084005945027509	1.6181319973145114	-3.7598947150941107	0.00016998488091545357	0.035139874529481085
chrX:12497500-12500000	chrX:12505000-12507500	DGRP-57	chrX:12505000-12507500	7.781473067593503	-6.209707310076776	1.6004231713239265	-3.880040867528734	0.00010443891539114421	0.0277852441543922
chrX:12497500-12500000	chrX:12507500-12510000	DGRP-57	chrX:12507500-12510000	7.997979418539613	-6.249285922951619	1.5955832804983356	-3.9166153213888215	8.98008684679408e-05	0.0255024522144769
chrX:12505000-12507500	chrX:12507500-12510000	DGRP-57	chrX:12507500-12510000	9.941837157830122	-6.563213428065827	1.5656382037494303	-4.192037095382622	2.7646077683174325e-05	0.012630359404257338
chrX:12560000-12562500	chrX:12565000-12567500	DGRP-57	chrX:12565000-12567500	7.562281334233405	-6.168601110565149	1.6154629537645073	-3.818472652802394	0.00013428046657428696	0.03191843895872121
chrX:12597500-12600000	chrX:12600000-12602500	DGRP-57	chrX:12600000-12602500	6.9174617006195565	-6.039879943661452	1.6216802439930904	-3.724457991045975	0.0001957353013080132	0.03751762289459566
chrX:12600000-12602500	chrX:12602500-12605000	DGRP-57	chrX:12602500-12605000	8.648169816981438	-6.361983621962059	1.5842752137376594	-4.0157060886869	5.9268080878483675e-05	0.020283458123987973
chrX:12602500-12605000	chrX:12605000-12607500	DGRP-57	chrX:12605000-12607500	8.434348848449318	-6.325783574418026	1.5954732811296488	-3.964832034002574	7.344764648247066e-05	0.022780188950668745
chrX:12602500-12605000	chrX:12617500-12620000	DGRP-57	chrX:12617500-12620000	6.70028400406995	-5.993904934792836	1.6289812742294725	-3.6795419503075775	0.0002336532527267132	0.040703745704872944
chrX:12612500-12615000	chrX:12617500-12620000	DGRP-57	chrX:12617500-12620000	9.510167147144895	-6.4991525134115795	1.570553167788375	-4.138129575430783	3.501486177136491e-05	0.014770872330566943
chrX:12617500-12620000	chrX:12625000-12627500	DGRP-57	chrX:12625000-12627500	6.700955349673446	-5.994019200814059	1.6281281617175978	-3.6815401525213187	0.0002318292695264046	0.040703745704872944
chrX:12705000-12707500	chrX:12707500-12710000	DGRP-57	chrX:12707500-12710000	7.568994790268376	-6.1696200810373165	1.6120101560529099	-3.8272836296167947	0.00012956518971718881	0.031003541605909617
chrX:12792500-12795000	chrX:12800000-12802500	DGRP-57	chrX:12800000-12802500	9.079168482063167	-6.43219746363649	1.5761202060830353	-4.081032296148115	4.483612390732933e-05	0.01725506133429025
chrX:1280000-1282500	chrX:1282500-1285000	DGRP-57	chrX:1282500-1285000	6.485791689934331	-5.94688851796835	1.6352801862483581	-3.6366174848676156	0.0002762416795098054	0.04459868457790698
chrX:12800000-12802500	chrX:12807500-12810000	DGRP-57	chrX:12807500-12810000	7.135982088376157	-6.084650527033829	1.6204661902373472	-3.75487656804652	0.00017342692330114842	0.03532324534345086
chrX:12835000-12837500	chrX:12852500-12855000	DGRP-57	chrX:12852500-12855000	6.486463035537828	-5.947006955123999	1.6366573831055538	-3.6336297483591626	0.0002794618126138457	0.04459868457790698
chrX:12925000-12927500	chrX:12940000-12942500	DGRP-57	chrX:12940000-12942500	6.26727130217773	-5.897554031454531	1.6452200584737924	-3.5846596940505733	0.0003375179992510613	0.04875059614917503
chrX:13107500-13110000	chrX:13110000-13112500	DGRP-57	chrX:13110000-13112500	6.268613993384724	-5.897799718005053	1.6422408152912957	-3.5913123477928655	0.000329017033175615	0.04875059614917503
chrX:13110000-13112500	chrX:13112500-13115000	DGRP-57	chrX:13112500-13115000	8.864676167927549	-6.397646109731189	1.5811318424292198	-4.046244555989697	5.204586037097476e-05	0.01882846553791229
chrX:13160000-13162500	chrX:13167500-13170000	DGRP-57	chrX:13167500-13170000	8.866018859134543	-6.397819753844756	1.5846360575160288	-4.037406395935201	5.404539799996087e-05	0.019244837478459953
chrX:13167500-13170000	chrX:13192500-13195000	DGRP-57	chrX:13192500-13195000	6.920818428637041	-6.040439020781698	1.6320359258765829	-3.701167924681142	0.00021460938522738462	0.03965495488046798
chrX:13192500-13195000	chrX:13197500-13200000	DGRP-57	chrX:13197500-13200000	9.726673498091005	-6.531616583871471	1.5671826369416644	-4.167744352131052	3.076286679911688e-05	0.013751753975516378
chrX:13192500-13195000	chrX:13200000-13202500	DGRP-57	chrX:13200000-13202500	12.538570677976441	-6.897920806121215	1.5380171727089746	-4.484943945048166	7.293310554610488e-06	0.004850093983506248
chrX:13192500-13195000	chrX:13205000-13207500	DGRP-57	chrX:13205000-13207500	14.486456490887932	-7.106203181170877	1.5267131897059318	-4.654576399211983	3.246474463809712e-06	0.002522416797723879
chrX:13195000-13197500	chrX:13205000-13207500	DGRP-57	chrX:13205000-13207500	6.2706280301952155	-5.89816747323399	1.645212822647766	-3.585048324472466	0.00033701579661947966	0.04875059614917503
chrX:13197500-13200000	chrX:13200000-13202500	DGRP-57	chrX:13200000-13202500	7.133968051565666	-6.0843275218055455	1.6158520548181443	-3.765398882690597	0.0001662834087656329	0.03507748958083585
chrX:13197500-13200000	chrX:13205000-13207500	DGRP-57	chrX:13205000-13207500	7.353159784925763	-6.127867535196279	1.6194049442810108	-3.784024222500414	0.000154312795295341	0.033910143985490235
chrX:13200000-13202500	chrX:13205000-13207500	DGRP-57	chrX:13205000-13207500	19.669853347128118	-7.547578813714957	1.5033832856665352	-5.020395587522238	5.156517441500792e-07	0.0004970045151490739
chrX:13205000-13207500	chrX:13207500-13210000	DGRP-57	chrX:13207500-13210000	9.728016189298	-6.531771934881464	1.5667851763336347	-4.1689007743653645	3.06072191831308e-05	0.013751588105245335
chrX:13237500-13240000	chrX:13240000-13242500	DGRP-57	chrX:13240000-13242500	7.5636240254404	-6.1688087531995714	1.609168410325551	-3.8335383130915175	0.00012631311669305157	0.030468471055581228
chrX:13267500-13270000	chrX:13270000-13272500	DGRP-57	chrX:13270000-13272500	6.704983423294429	-5.994713880027497	1.6415214149855424	-3.651925479193517	0.000260281422268662	0.04363739827384905
chrX:13290000-13292500	chrX:13295000-13297500	DGRP-57	chrX:13295000-13297500	8.428978083621342	-6.325056776239528	1.5887867382444962	-3.9810609089224243	6.860836436157549e-05	0.021616792230251734
chrX:13290000-13292500	chrX:13300000-13302500	DGRP-57	chrX:13300000-13302500	7.782815758800497	-6.209902708705757	1.6004295132014952	-3.880147583809226	0.0001043931022001984	0.0277852441543922
chrX:13295000-13297500	chrX:13300000-13302500	DGRP-57	chrX:13300000-13302500	6.485791689934331	-5.94688851796835	1.6352801862483581	-3.6366174848676156	0.0002762416795098054	0.04459868457790698
chrX:13297500-13300000	chrX:13300000-13302500	DGRP-57	chrX:13300000-13302500	6.269285338988221	-5.8979219536056045	1.6422397127027282	-3.5913891912277873	0.0003289200212618192	0.04875059614917503
chrX:13300000-13302500	chrX:13302500-13305000	DGRP-57	chrX:13302500-13305000	6.915447663809065	-6.039547163674952	1.6253441465668188	-3.715857454824053	0.00020251573664602725	0.03791849874113416
chrX:13300000-13302500	chrX:13305000-13307500	DGRP-57	chrX:13305000-13307500	7.999993455350104	-6.249571400104729	1.5974152568706597	-3.91230231038838	9.142036834772517e-05	0.02552533659763244
chrX:13300000-13302500	chrX:13310000-13312500	DGRP-57	chrX:13310000-13312500	7.133968051565666	-6.0843275218055455	1.6158520548181443	-3.765398882690597	0.0001662834087656329	0.03507748958083585
chrX:13300000-13302500	chrX:13312500-13315000	DGRP-57	chrX:13312500-13315000	8.864004822324052	-6.397560255965124	1.5801396522569617	-4.048730912376823	5.1496110701191774e-05	0.018726491736425727
chrX:13300000-13302500	chrX:13315000-13317500	DGRP-57	chrX:13315000-13317500	6.702969386483938	-5.994362261634482	1.6307257850531625	-3.6758861094718402	0.00023702525520915817	0.040703745704872944
chrX:13302500-13305000	chrX:13312500-13315000	DGRP-57	chrX:13312500-13315000	9.294332141802283	-6.466022684233425	1.5733302607080306	-4.109768206786783	3.960564687674146e-05	0.015802791464158278
chrX:13305000-13307500	chrX:13312500-13315000	DGRP-57	chrX:13312500-13315000	8.648169816981438	-6.361983621962059	1.5842752137376594	-4.0157060886869	5.9268080878483675e-05	0.020283458123987973
chrX:13310000-13312500	chrX:13312500-13315000	DGRP-57	chrX:13312500-13315000	10.59337024747894	-6.654696633072659	1.5565100593128667	-4.275395840365095	1.9079798903076866e-05	0.009966119131811238
chrX:13310000-13312500	chrX:13315000-13317500	DGRP-57	chrX:13315000-13317500	6.268613993384724	-5.897799718005053	1.6422408152912957	-3.5913123477928655	0.000329017033175615	0.04875059614917503
chrX:13310000-13312500	chrX:13317500-13320000	DGRP-57	chrX:13317500-13320000	8.644813088963954	-6.361544192072076	1.585555223048175	-4.012187087272953	6.0158792445817424e-05	0.020283458123987973
chrX:13312500-13315000	chrX:13315000-13317500	DGRP-57	chrX:13315000-13317500	11.457381614452888	-6.767833242264866	1.5472397051393754	-4.374133639270342	1.2191567961773679e-05	0.007188557071639485
chrX:13312500-13315000	chrX:13317500-13320000	DGRP-57	chrX:13317500-13320000	12.1109287409122	-6.847741938788898	1.5500475816077417	-4.417762409387638	9.972795780934147e-06	0.006241317133810676
chrX:13312500-13315000	chrX:13327500-13330000	DGRP-57	chrX:13327500-13330000	7.781473067593503	-6.209707310076776	1.6004231713239265	-3.880040867528734	0.00010443891539114421	0.0277852441543922
chrX:13315000-13317500	chrX:13317500-13320000	DGRP-57	chrX:13317500-13320000	10.159686199983224	-6.594431746201262	1.5612259998620885	-4.223880300983832	2.4013162228478805e-05	0.011700195035865146
chrX:13317500-13320000	chrX:13327500-13330000	DGRP-57	chrX:13327500-13330000	7.351145748115272	-6.127550444857136	1.61163868149683	-3.802062158973558	0.00014349671217003335	0.03250148197261073
chrX:13402500-13405000	chrX:13407500-13410000	DGRP-57	chrX:13407500-13410000	7.562281334233405	-6.168601110565149	1.6154629537645073	-3.818472652802394	0.00013428046657428696	0.03191843895872121
chrX:13405000-13407500	chrX:13407500-13410000	DGRP-57	chrX:13407500-13410000	12.756419720129546	-6.9227297882911785	1.5377015704377952	-4.501998255955624	6.731753426816379e-06	0.004512687516543669
chrX:13407500-13410000	chrX:13410000-13412500	DGRP-57	chrX:13410000-13412500	6.484448998727337	-5.946652412243871	1.6352806663625357	-3.6364720347800654	0.0002763976345916476	0.04459868457790698
chrX:13462500-13465000	chrX:13467500-13470000	DGRP-57	chrX:13467500-13470000	104.2083651232555	-9.952905877658699	1.4519217333818588	-6.854987874915335	7.131856810108994e-12	1.655265320295228e-08
chrX:13735000-13737500	chrX:13737500-13740000	DGRP-57	chrX:13737500-13740000	6.484448998727337	-5.946652412243871	1.6352806663625357	-3.6364720347800654	0.0002763976345916476	0.04459868457790698
chrX:13770000-13772500	chrX:13772500-13775000	DGRP-57	chrX:13772500-13775000	7.133296705962168	-6.084220646292623	1.61585018870958	-3.7653370892950724	0.00016632453977750248	0.03507748958083585
chrX:13937500-13940000	chrX:13940000-13942500	DGRP-57	chrX:13940000-13942500	61.391129901791565	-9.189601092948116	1.4589536555865954	-6.298761484135897	3.0003325197255134e-10	5.114660129213725e-07
chrX:14012500-14015000	chrX:14017500-14020000	DGRP-57	chrX:14017500-14020000	7.131282669151677	-6.083897414442319	1.620456026234952	-3.7544353663073156	0.00017373266650483866	0.03532324534345086
chrX:14012500-14015000	chrX:14102500-14105000	DGRP-57	chrX:14102500-14105000	7.5636240254404	-6.1688087531995714	1.609168410325551	-3.8335383130915175	0.00012631311669305157	0.030468471055581228
chrX:14102500-14105000	chrX:14117500-14120000	DGRP-57	chrX:14117500-14120000	6.6975986216559615	-5.993437802273188	1.6415373397469712	-3.6511126839167876	0.00026110664038105785	0.04369557458529293
chrX:14155000-14157500	chrX:14162500-14165000	DGRP-57	chrX:14162500-14165000	17.289626177927907	-7.361545650439163	1.5136927283181658	-4.863302513594309	1.1544320239148739e-06	0.0010301028515893073
chrX:14302500-14305000	chrX:14310000-14312500	DGRP-57	chrX:14310000-14312500	44.09881834144967	-8.712303181506165	1.466900449859962	-5.939260010682993	2.863114655660331e-09	4.113332385126803e-06
chrX:14315000-14317500	chrX:14380000-14382500	DGRP-57	chrX:14380000-14382500	80.84514824357707	-9.58673634781693	1.4544248588947335	-6.591427731166678	4.356168602895974e-11	8.690632453058742e-08
chrX:14332500-14335000	chrX:14335000-14337500	DGRP-57	chrX:14335000-14337500	6.702298040880441	-5.994247463719454	1.62898245125953	-3.6797495633453257	0.00023346311599526078	0.040703745704872944
chrX:14365000-14367500	chrX:14367500-14370000	DGRP-57	chrX:14367500-14370000	7.131282669151677	-6.083897414442319	1.620456026234952	-3.7544353663073156	0.00017373266650483866	0.03532324534345086
chrX:14367500-14370000	chrX:14370000-14372500	DGRP-57	chrX:14370000-14372500	6.70028400406995	-5.993904934792836	1.6289812742294725	-3.6795419503075775	0.0002336532527267132	0.040703745704872944
chrX:14407500-14410000	chrX:14410000-14412500	DGRP-57	chrX:14410000-14412500	7.352488439322267	-6.127760654396876	1.6160217935462433	-3.7918799603252547	0.00014951118219292607	0.0331418888436553
chrX:14482500-14485000	chrX:14485000-14487500	DGRP-57	chrX:14485000-14487500	7.568994790268376	-6.1696200810373165	1.6120101560529099	-3.8272836296167947	0.00012956518971718881	0.031003541605909617
chrX:14482500-14485000	chrX:14487500-14490000	DGRP-57	chrX:14487500-14490000	7.564966716647394	-6.169012014393048	1.6057512785715014	-3.8418228879637493	0.0001221239479447355	0.03015860796436969
chrX:14485000-14487500	chrX:14487500-14490000	DGRP-57	chrX:14487500-14490000	9.298360215423266	-6.466513863324593	1.57742753472891	-4.099404708588342	4.14214170106588e-05	0.016271493683639355
chrX:14587500-14590000	chrX:14590000-14592500	DGRP-57	chrX:14590000-14592500	7.133968051565666	-6.0843275218055455	1.6158520548181443	-3.765398882690597	0.0001662834087656329	0.03507748958083585
chrX:14587500-14590000	chrX:14592500-14595000	DGRP-57	chrX:14592500-14595000	7.784829795610989	-6.210198689720956	1.605293691398794	-3.8685747804251425	0.00010947336318192609	0.028259001004491264
chrX:14587500-14590000	chrX:14595000-14597500	DGRP-57	chrX:14595000-14597500	7.351145748115272	-6.127550444857136	1.61163868149683	-3.802062158973558	0.00014349671217003335	0.03250148197261073
chrX:14605000-14607500	chrX:14915000-14917500	DGRP-57	chrX:14915000-14917500	80.81515607440001	-2.731920134538046	0.3061178906378986	-8.92440532908802	4.481000904569957e-19	2.4371257050725312e-15
chrX:14622500-14625000	chrX:14630000-14632500	DGRP-57	chrX:14630000-14632500	6.702969386483938	-5.994362261634482	1.6307257850531625	-3.6758861094718402	0.00023702525520915817	0.040703745704872944
chrX:14727500-14730000	chrX:14732500-14735000	DGRP-57	chrX:14732500-14735000	6.915447663809065	-6.039547163674952	1.6253441465668188	-3.715857454824053	0.00020251573664602725	0.03791849874113416
chrX:14855000-14857500	chrX:14857500-14860000	DGRP-57	chrX:14857500-14860000	8.433677502845821	-6.325690600547875	1.5926880248496018	-3.971707265862825	7.135937573078853e-05	0.02222302183844057
chrX:14855000-14857500	chrX:14860000-14862500	DGRP-57	chrX:14860000-14862500	9.510838492748391	-6.499232192068836	1.5699171787968624	-4.139856726104273	3.4752280116335816e-05	0.014770872330566943
chrX:14855000-14857500	chrX:14862500-14865000	DGRP-57	chrX:14862500-14865000	7.784829795610989	-6.210198689720956	1.605293691398794	-3.8685747804251425	0.00010947336318192609	0.028259001004491264
chrX:14855000-14857500	chrX:14870000-14872500	DGRP-57	chrX:14870000-14872500	7.5636240254404	-6.1688087531995714	1.609168410325551	-3.8335383130915175	0.00012631311669305157	0.030468471055581228
chrX:14857500-14860000	chrX:14860000-14862500	DGRP-57	chrX:14860000-14862500	14.487127836491428	-7.106256043317987	1.5276457095435108	-4.651769712652464	3.2909847746648425e-06	0.002545927630893096
chrX:14857500-14860000	chrX:14862500-14865000	DGRP-57	chrX:14862500-14865000	14.054115134599211	-7.062489170289283	1.5294028252275047	-4.617808371864823	3.8781412397994225e-06	0.0029188858791985572
chrX:14857500-14860000	chrX:14867500-14870000	DGRP-57	chrX:14867500-14870000	7.137324779583151	-6.08487120603669	1.6276479789172513	-3.738444236624485	0.0001851625512684742	0.03695639056791781
chrX:14857500-14860000	chrX:14870000-14872500	DGRP-57	chrX:14870000-14872500	10.16035754558672	-6.594505986435444	1.5612314419231104	-4.223913129953617	2.4009662716422277e-05	0.011700195035865146
chrX:14857500-14860000	chrX:14872500-14875000	DGRP-57	chrX:14872500-14875000	7.3471176744942905	-6.12692469117444	1.6160063593935956	-3.7913988738717346	0.000149801143158279	0.0331418888436553
chrX:14857500-14860000	chrX:14875000-14877500	DGRP-57	chrX:14875000-14877500	7.564966716647394	-6.169012014393048	1.6057512785715014	-3.8418228879637493	0.0001221239479447355	0.03015860796436969
chrX:14857500-14860000	chrX:14882500-14885000	DGRP-57	chrX:14882500-14885000	8.217842497503208	-6.288274725677993	1.598520121582495	-3.9338101790378204	8.360982154903287e-05	0.024454481090313448
chrX:14857500-14860000	chrX:14900000-14902500	DGRP-57	chrX:14900000-14902500	6.26727130217773	-5.897554031454531	1.6452200584737924	-3.5846596940505733	0.0003375179992510613	0.04875059614917503
chrX:14860000-14862500	chrX:14862500-14865000	DGRP-57	chrX:14862500-14865000	9.516209257576369	-6.499878792419113	1.5804954675353569	-4.112557692148969	3.9129964153966556e-05	0.015802791464158278
chrX:14860000-14862500	chrX:14867500-14870000	DGRP-57	chrX:14867500-14870000	7.5636240254404	-6.1688087531995714	1.609168410325551	-3.8335383130915175	0.00012631311669305157	0.030468471055581228
chrX:14860000-14862500	chrX:14870000-14872500	DGRP-57	chrX:14870000-14872500	7.997979418539613	-6.249285922951619	1.5955832804983356	-3.9166153213888215	8.98008684679408e-05	0.0255024522144769
chrX:14860000-14862500	chrX:14882500-14885000	DGRP-57	chrX:14882500-14885000	7.135982088376157	-6.084650527033829	1.6204661902373472	-3.75487656804652	0.00017342692330114842	0.03532324534345086
chrX:14862500-14865000	chrX:14867500-14870000	DGRP-57	chrX:14867500-14870000	7.133296705962168	-6.084220646292623	1.61585018870958	-3.7653370892950724	0.00016632453977750248	0.03507748958083585
chrX:14862500-14865000	chrX:14870000-14872500	DGRP-57	chrX:14870000-14872500	10.596055629892929	-6.6549855849804995	1.5614357482201167	-4.262093776555666	2.0252041862538276e-05	0.010337796193606004
chrX:14862500-14865000	chrX:14882500-14885000	DGRP-57	chrX:14882500-14885000	8.644141743360457	-6.361455041488107	1.5873880839026437	-4.007498296099255	6.136530418586453e-05	0.020448790302735147
chrX:14867500-14870000	chrX:14882500-14885000	DGRP-57	chrX:14882500-14885000	6.918133046223053	-6.039990322291875	1.6220746429529793	-3.7236204563904045	0.00019638609512533914	0.03751762289459566
